[[177147,x^4+2*x^3+2*x^2+x],
[372794130432,x^4+4*x^3-2*x^2-12*x+10],
[372794130432,x^4+4*x^3-2*x^2-4*x+2],
[372794130432,x^4+4*x^3-4*x+1],
[372794130432,x^4+4*x^3+4*x^2-4*x+1],
[372794130432,x^4+72*x^3+66*x^2+20*x+2],
[372794130432,x^4+8*x^2+17],
[372794130432,x^4+8*x^3-8*x^2+1],
[372956790744,2*x^4+9*x^3+3*x^2+x],
[374187076659,33*x^4+59*x^3+37*x^2+10*x+1],
[375540302592,x^4+6*x^3+5*x^2-12*x+3],
[376744921875,x^4+4*x^3+x^2-x+1],
[376744921875,x^4+x^3+x^2-4*x+1],
[376844261976,2*x^4+15*x^3+7*x^2+x],
[376844261976,2*x^4+27*x^3+91*x^2-x],
[376917167808,4*x^4+3*x^3+x^2-x],
[377331613056,2*x^4+2*x^3+2*x^2+3*x+1],
[377331613056,2*x^4+2*x^3-8*x^2+5*x-1],
[377668015209,3*x^4+2*x^3-2*x^2+x+2],
[378296552448,x^4+4*x^3-x^2-4*x+2],
[378564556176,3*x^4+31*x^3+28*x^2+9*x+1],
[378564556176,3*x^4+5*x^3+2*x^2-x-1],
[381062880000,x^4+4*x^3-x^2-10*x+5],
[381062880000,x^4+5*x^3-8*x^2+2*x],
[381062880000,x^4+7*x^2+11],
[381241759104,2*x^4+12*x^3+8*x^2+x],
[381241759104,2*x^4+24*x^3-10*x^2+x],
[381241759104,2*x^4+2*x^2-3*x+1],
[381241759104,2*x^4+4*x^3+8*x^2+5*x+1],
[381241759104,2*x^4+8*x^3+2*x^2-x],
[381241759104,2*x^4+x^3-x^2-x+1],
[381756036528,x^4+5*x^3-x^2-2*x],
[382161348864,3*x^4+4*x^3-11*x^2+6*x-1],
[382161348864,3*x^4+4*x^3+5*x^2+4*x+1],
[382637520000,6*x^4+2*x^3-2*x^2-x],
[382637520000,6*x^4+6*x^3-10*x^2-15*x-5],
[385057131507,x^4+12*x^3+13*x^2-29*x+10],
[385057131507,x^4+12*x^3+37*x^2+x],
[385057131507,x^4+37*x^3+12*x^2+x],
[385057131507,x^4+3*x^3-x+2],
[385057131507,x^4+4*x^3-3*x^2-x+1],
[385057131507,x^4+9*x^3+25*x^2-24*x+5],
[385786800000,10*x^4+14*x^3+6*x^2+x],
[385786800000,10*x^4+15*x^3+11*x^2+5*x+1],
[385786800000,10*x^4+16*x^3+8*x^2+x],
[385786800000,10*x^4+20*x^3+21*x^2+11*x+3],
[385786800000,10*x^4+20*x^3+9*x^2-x],
[385786800000,10*x^4-4*x^2-x],
[385826166000,5*x^4+x^3+10*x^2+x+5],
[385928202672,x^4+x^3+3*x^2-3*x],
[386625768192,x^4+5*x^3+2*x],
[386625768192,x^4+6*x^3+19*x^2-16*x+3],
[386625768192,x^4+6*x^3+x^2-22*x+24],
[386625768192,x^4+8*x^3+7*x^2-22*x+9],
[387144769536,2*x^4+13*x^3+8*x^2+x],
[387144769536,2*x^4+4*x^3-x^2-2*x],
[387144769536,2*x^4+9*x^3+5*x^2-11*x+3],
[387144769536,2*x^4-x^2+1],
[387144769536,2*x^4+x^2+1],
[388873094400,7*x^4+2*x^3-13*x^2-12*x-3],
[389405952576,12*x^4+11*x^3-20*x^2+8*x-1],
[389422328832,4*x^4+2*x^3+x^2-x],
[389422328832,4*x^4+3*x^3+4*x^2+x],
[389617741656,2*x^4+7*x^3-x^2-x],
[392228967168,x^4+11*x^2+31],
[392228967168,x^4+8*x^3+13*x^2-12*x+3],
[392595700824,2*x^4+7*x^3-3*x^2+x],
[392909211648,6*x^4+x^3+x^2+3*x+1],
[393093129600,2*x^4+10*x^3+4*x^2+x],
[393660000000,5*x^4+10*x^3+9*x^2+4*x+1],
[393660000000,5*x^4-9*x^2-6*x-1],
[393660000000,5*x^4+x^3-3*x^2+x],
[394516781307,x^4+3*x^3+3*x^2-3*x+1],
[395045683200,4*x^4+2*x^2-x],
[395045683200,4*x^4+4*x^3-4*x^2+x],
[395927973675,x^4+14*x^3+40*x^2-63*x+20],
[396718580736,12*x^4+87*x^3+57*x^2+13*x+1],
[396718580736,3*x^4+3*x^3+3*x^2-x],
[396718580736,3*x^4+3*x^3-6*x^2+2*x],
[396718580736,3*x^4+3*x^3-9*x^2-5*x+8],
[396718580736,3*x^4-9*x^2-8*x-2],
[396988021323,x^4-2*x^2-3*x+1],
[396988021323,x^4+3*x^3-2*x^2+1],
[396988021323,x^4+4*x^2-3*x],
[397083897216,2*x^4-3*x^2-x+1],
[397083897216,2*x^4+8*x^3-15*x^2+7*x-1],
[397083897216,2*x^4+x^3+6*x^2+x],
[397164833712,x^4+5*x^3-2*x^2-6*x-2],
[397164833712,x^4+x^3+5*x^2-7*x+2],
[397341685467,x^4+x^3+4*x^2+4*x+3],
[399112368147,x^4+11*x^3-13*x^2+2*x+1],
[399112368147,x^4+11*x^3+2*x^2+x],
[399112368147,x^4+2*x^3+11*x^2+x],
[399112368147,x^4+2*x^3+5*x^2-9*x+3],
[399112368147,x^4+2*x^3+x^2+3*x-1],
[399112368147,x^4+3*x^3-x^2+2*x-1],
[399112368147,x^4+6*x^3-x^2-5*x+2],
[399289652928,4*x^4+5*x^3+x^2+x],
[399289652928,4*x^4+7*x^3+3*x^2-x],
[399478353849,3*x^4+6*x^3+4*x^2-x],
[399588362136,2*x^4+11*x^3-9*x+3],
[399588362136,2*x^4+35*x^3-48*x^2+21*x-3],
[399588362136,2*x^4+x^3+3*x^2+2*x+1],
[400531748643,x^4+16*x^3-7*x^2+x],
[400531748643,x^4+7*x^3+16*x^2-x],
[401094820224,2*x^4+12*x^3+7*x^2-33*x+15],
[401094820224,2*x^4+13*x^3+10*x^2-31*x+12],
[401094820224,2*x^4+4*x^3+23*x^2+21*x+55],
[401572566000,5*x^4+x^3-10*x^2-x+5],
[403556297472,x^4+100*x^3-65*x^2+14*x-1],
[403556297472,x^4+4*x^3+x^2+1],
[403556297472,x^4+6*x^3+5*x^2-1],
[403556297472,x^4+x^2-4*x+1],
[403556297472,x^4+x^3+4*x^2+5*x+1],
[403556297472,x^4+x^3-5*x^2+4*x],
[404620911576,2*x^4+x^3-4*x^2-4*x+5],
[405755754624,22*x^4+22*x^3+8*x^2+x],
[405755754624,22*x^4+33*x^3+13*x^2-x-1],
[405755754624,22*x^4+41*x^3+29*x^2+9*x+1],
[407815068816,3*x^4+3*x^3-2*x^2+2],
[408146688000,10*x^4+17*x^3+8*x^2+x],
[409177132416,2*x^4+18*x^3+8*x^2+x],
[409245314328,34*x^4+53*x^3+32*x^2+9*x+1],
[409344890625,11*x^4+120*x^3-22*x^2+x],
[409344890625,11*x^4+18*x^3+8*x^2+x],
[409344890625,11*x^4+21*x^3+16*x^2+6*x+1],
[409819132827,x^4+2*x^3-2*x^2+3*x],
[409819132827,x^4+2*x^3+4*x^2+3*x-1],
[409819132827,x^4+30*x^3+28*x^2+9*x+1],
[409819132827,x^4+3*x^3-4*x^2+2*x-1],
[409819132827,x^4+3*x^3+x^2+3*x+1],
[409998779568,x^4+5*x^3+5*x^2-8*x+2],
[409998779568,x^4+7*x^3-5*x^2-8*x-2],
[410717760192,x^4+3*x^3-2*x^2+x-1],
[410717760192,x^4+x^3+2*x^2+3*x-1],
[411210307584,2*x^4+10*x^3+10*x^2-4*x+7],
[411210307584,2*x^4+25*x^3-39*x^2+19*x-3],
[411210307584,2*x^4+2*x^3+1],
[411210307584,2*x^4+2*x^3+8*x^2+4*x+7],
[411210307584,2*x^4+7*x^3-7*x^2-11*x-3],
[411888170421,7*x^4+13*x^3+6*x^2+x],
[411888170421,7*x^4+8*x^3+x^2-x],
[412157611008,x^4+x^3+6*x^2-2*x],
[412738495704,2*x^4+19*x^3+40*x^2-24*x+5],
[412738495704,2*x^4+9*x^3-5*x^2+x],
[413248521600,2*x^4+11*x^3+12*x^2-21*x+6],
[413248521600,2*x^4+36*x^3+12*x^2+x],
[413248521600,2*x^4+4*x^3+5*x^2+3*x],
[413248521600,2*x^4+4*x^3+x^2-x-1],
[413248521600,2*x^4+59*x^3-84*x^2+39*x-6],
[413248521600,2*x^4-6*x^2-x],
[414322111152,x^4+105*x^3-29*x^2+2*x],
[414322111152,x^4+3*x^3-2*x^2-11*x+9],
[414358701849,3*x^4+4*x^3+2*x^2+3*x+2],
[415587354075,x^4+14*x^3-6*x^2+x],
[415587354075,x^4+2*x^3+3*x+1],
[415587354075,x^4+3*x^3+2*x+1],
[415587354075,x^4+5*x^3+2*x^2-10*x+5],
[415587354075,x^4+6*x^3+14*x^2-x],
[415768260528,x^4+29*x^3+11*x^2+x],
[415768260528,x^4+7*x^3+2*x^2-28*x+18],
[415768260528,x^4+x^3+x^2-3*x+2],
[415949206347,x^4+8*x^3+8*x^2-3*x-4],
[417942208512,x^4-2*x^2-2],
[417942208512,x^4+2*x^2-2],
[417942208512,x^4+8*x^3+8*x^2+4*x+1],
[419212962675,x^4+x^3+x^2+4*x+1],
[420121825200,x^4+15*x^3+50*x^2-49*x-7],
[421892803125,95*x^4+64*x^3+14*x^2+x],
[422848471824,3*x^4+5*x^3+8*x^2+5*x+1],
[423767116800,4*x^4+14*x^3-33*x^2+11*x-1],
[423767116800,4*x^4+6*x^3-9*x^2-9*x+7],
[424540579968,6*x^4+77*x^3+67*x^2+20*x+2],
[424540579968,6*x^4+8*x^3-23*x^2+13*x-2],
[425229642432,x^4+3*x^3-3*x^2-2*x+2],
[425229642432,x^4+9*x^3+6*x^2-x-1],
[425229642432,x^4+x^3+3*x^2-6*x+2],
[425412635283,x^4+16*x^3-9*x^2+x],
[425412635283,x^4+2*x^3+13*x^2-13*x+3],
[425412635283,x^4+3*x^2-3*x+2],
[425412635283,x^4+6*x^3+7*x^2-11*x+3],
[425782656000,5*x^4+67*x^3+76*x^2+30*x+4],
[426649337856,12*x^4+10*x^3-x],
[426649337856,12*x^4+13*x^3+6*x^2+x],
[426649337856,12*x^4+38*x^3+12*x^2+x],
[426649337856,3*x^4+14*x^3+9*x^2-16*x+4],
[427978668627,x^4+15*x^3+19*x^2+8*x+1],
[427978668627,x^4+3*x^3+5*x^2-1],
[427978668627,x^4+4*x^3+x^2-3*x-2],
[429448437603,x^4+15*x^3+6*x^2+x],
[429448437603,x^4+19*x^3-9*x^2-2*x+1],
[429448437603,x^4+2*x^3-3*x^2+3*x],
[429448437603,x^4+2*x^3+3*x^2-x-2],
[429448437603,x^4+2*x^3+9*x^2-13*x+4],
[429448437603,x^4+5*x^3+3*x^2+2*x+1],
[429448437603,x^4+5*x^3+3*x^2-6*x+9],
[429448437603,x^4+5*x^3+4*x^2+3*x],
[429448437603,x^4+6*x^3+15*x^2+x],
[429448437603,x^4+6*x^3+3*x^2-9*x+3],
[430184266875,x^4+11*x^3-5*x^2-15*x-5],
[430184266875,x^4+2*x^3+3*x-1],
[430184266875,x^4+3*x^3+2*x-1],
[430184266875,x^4+7*x^3+8*x^2-16*x+5],
[431136432000,10*x^4+12*x^3+2*x^2-x],
[431136432000,10*x^4+14*x^3-6*x^2-9*x-2],
[431136432000,10*x^4+18*x^3+8*x^2+x],
[431136432000,10*x^4+36*x^3-46*x^2+17*x-2],
[431136432000,10*x^4+7*x^3-5*x^2-5*x-1],
[431136432000,10*x^4+9*x^3-6*x^2-8*x-2],
[431819195904,2*x^4+x^3+7*x^2+2*x+6],
[431842185648,x^4+21*x^3+106*x^2-47*x+5],
[431842185648,x^4+3*x^3+x^2-4*x+2],
[431945895375,5*x^4+4*x^3-x],
[431945895375,5*x^4+8*x^3-6*x^2+x],
[431945895375,5*x^4+8*x^3+6*x^2+x],
[432081216000,70*x^4+54*x^3+13*x^2+x],
[432580061952,x^4+5*x^3-4*x^2+2*x],
[435352707747,x^4+17*x^3-21*x^2+8*x-1],
[435352707747,x^4-3*x^2-3*x+1],
[435352707747,x^4+3*x^3-3*x^2+1],
[435356467200,6*x^4+4*x^3-12*x^2-14*x-4],
[435356467200,6*x^4+4*x^3-9*x^2-2*x+3],
[435537865728,4*x^4+2*x^3-x^2+x],
[435848050125,15*x^4+6*x^3-15*x^2-11*x-2],
[436001439744,2*x^4+4*x^3-x^2-2*x+1],
[436001439744,2*x^4+5*x^3+8*x^2+x],
[437189407209,3*x^4+26*x^3+10*x^2+x],
[437664515463,21*x^4+14*x^3-7*x^2-3*x+1],
[437664515463,21*x^4+35*x^3+14*x^2-3*x-2],
[438081696648,6*x^4+27*x^3-43*x^2+20*x-3],
[438081696648,6*x^4+3*x^3-19*x^2+14*x-3],
[438081696648,6*x^4+5*x^3-14*x^2+7*x-1],
[439435276875,9*x^4+2*x^3-3*x^2-x],
[439435276875,x^4-3*x+3],
[439435276875,x^4+4*x^3-2*x^2-9*x+6],
[439435276875,x^4+4*x^3-3*x],
[439435276875,x^4+x^3+6*x^2+4*x+1],
[440179609203,x^4+10*x^3+11*x^2+x],
[440179609203,x^4+13*x^3+35*x^2-50*x-7],
[440179609203,x^4+16*x^3+51*x^2-103*x+51],
[440179609203,x^4+17*x^3+63*x^2-80*x+9],
[440179609203,x^4+2*x^3+11*x^2+9*x+2],
[440179609203,x^4+2*x^3+5*x^2+3*x+5],
[440179609203,x^4+2*x^3+5*x^2-7*x+2],
[440179609203,x^4+3*x^2-x+4],
[440179609203,x^4+4*x^3+93*x^2+47*x+6],
[440179609203,x^4+56*x^3+15*x^2+x],
[440179609203,x^4+6*x^3-7*x^2-x],
[440179609203,x^4+7*x^3-6*x^2-x],
[440179609203,x^4+8*x^3-9*x^2+x],
[440179609203,x^4+90*x^3-19*x^2+x],
[440179609203,x^4+9*x^3+8*x^2-x],
[441253867977,51*x^4+44*x^3+12*x^2+x],
[441483706368,4*x^4+14*x^3-20*x^2+8*x-1],
[441483706368,4*x^4+16*x^3+8*x^2+x],
[441483706368,4*x^4+24*x^3-10*x^2+x],
[441483706368,4*x^4+2*x^3-10*x^2+6*x-1],
[441483706368,4*x^4-4*x^2-x],
[441483706368,4*x^4+4*x^3-4*x^2-3*x+1],
[441483706368,4*x^4+4*x^3-4*x^2-5*x-1],
[441483706368,4*x^4+6*x^3-2*x^2-4*x-1],
[441483706368,4*x^4+6*x^3-4*x^2-2*x+1],
[441483706368,4*x^4+8*x^3+2*x^2-x],
[442451165184,28*x^4+30*x^3+10*x^2+x],
[442451165184,28*x^4+x^3-6*x^2+x],
[443723789232,x^4+11*x^3-3*x^2+x],
[443723789232,x^4+27*x^3+171*x^2-153*x+16],
[443723789232,x^4+3*x^3+11*x^2-x],
[443723789232,x^4+3*x^3+2*x^2-16*x+10],
[443723789232,x^4+x^3-3*x^2+x+2],
[443723789232,x^4+x^3+7*x^2+2*x],
[443910718683,x^4+2*x^3+8*x^2+5*x+1],
[443910718683,x^4+x^3-x^2-3*x+3],
[444426393600,2*x^4+3*x^3+7*x^2+4*x+4],
[444471743232,x^4+2*x^3-3*x^2-4*x+1],
[444471743232,x^4-3*x^2-2*x+3],
[444471743232,x^4+3*x^2-2*x+3],
[444471743232,x^4+4*x^3-3*x^2-2*x+1],
[444471743232,x^4+4*x^3-3*x^2-4*x-1],
[444471743232,x^4+54*x^3-63*x^2+24*x-3],
[444471743232,x^4+6*x^3+3*x^2-2*x],
[445407571467,x^4+2*x^3+36*x^2+35*x+306],
[445908759696,3*x^4+23*x^3-26*x^2+9*x-1],
[445908759696,3*x^4+49*x^3+40*x^2+11*x+1],
[445914566181,7*x^4+2*x^3-3*x^2-x],
[446308403328,6*x^4-3*x^2-x],
[446308403328,6*x^4+9*x^3+6*x^2+x],
[446427662625,35*x^4+33*x^3+10*x^2+x],
[446427662625,35*x^4+9*x^3-22*x^2-13*x-2],
[446906943675,x^4+2*x^3-10*x^2-x],
[446941881000,30*x^4+47*x^3+13*x^2+x],
[447469857792,x^4+124*x^3-95*x^2+24*x-2],
[447469857792,x^4+36*x^3-17*x^2+2*x],
[447469857792,x^4+3*x^3+4*x^2-5*x+1],
[447469857792,x^4+9*x^3+2*x^2-3*x-1],
[447469857792,x^4+x^3-5*x^2+4],
[449725057200,x^4+19*x^3-25*x^2+5*x+2],
[450478050048,x^4+2*x^3+6*x^2-2*x],
[450701334000,5*x^4+117*x^3+141*x^2+58*x+8],
[450701334000,5*x^4+7*x^3-3*x-1],
[452931969024,2*x^4+x^3-2*x],
[452931969024,8*x^4+9*x^3+4*x^2+x],
[454756032000,10*x^4+19*x^3+8*x^2+x],
[455070960000,2*x^4+4*x^3-5*x^2-9*x+8],
[457668486144,12*x^4+29*x^3-41*x^2+16*x-2],
[459165024000,5*x^4+21*x^3+9*x^2+x],
[459165024000,5*x^4+3*x^3+3*x^2+x],
[459364058496,2*x^4+8*x^3+x^2-x],
[459563092992,x^4-x^2-4*x-2],
[461086084800,4*x^4+3*x^3-5*x^2+x],
[461276635923,x^4+8*x^3-5*x^2-x],
[461326788207,29*x^4+28*x^3+9*x^2+x],
[461518166016,2*x^4+x^3-x^2+4*x+4],
[464330807667,x^4+x^3+5*x^2+2*x+3],
[465593334336,12*x^4+13*x^3-x^2-3*x],
[465593334336,12*x^4+29*x^3-32*x^2+10*x-1],
[465670176768,4*x^4+10*x^3-16*x^2+7*x-1],
[465670176768,4*x^4+2*x^3-2*x^2+x],
[465670176768,4*x^4+2*x^3-3*x+1],
[465670176768,4*x^4+3*x^3-3*x^2-x+1],
[465670176768,4*x^4+5*x^3-x^2-3*x-1],
[465670176768,4*x^4+6*x^3-x+1],
[465670176768,4*x^4+8*x^3+3*x^2+x],
[465670176768,x^4+12*x^3-18*x^2+8*x-1],
[465670176768,x^4-4*x+2],
[465670176768,x^4+4*x^3-4*x-2],
[465801659208,6*x^4+11*x^3+5*x^2+x],
[465801659208,6*x^4+7*x^3+x^2-x],
[466628049963,x^4+5*x^3+26*x^2+10*x+1],
[466628049963,x^4+6*x^3+2*x^2-21*x+13],
[467030350800,39*x^4+11*x^3-73*x^2-66*x-16],
[468010721664,2*x^4+11*x^3-6*x^2+x],
[468010721664,2*x^4+23*x^3+60*x^2-35*x+6],
[468010721664,2*x^4+3*x^3+4*x^2+5*x+2],
[468010721664,2*x^4+3*x^3+x^2-2*x],
[468010721664,2*x^4+3*x^3+x^2+2*x],
[468010721664,2*x^4+7*x^3-2*x^2+x],
[468010721664,2*x^4+x^3-3*x^2+2*x],
[468010721664,2*x^4+x^3+3*x^2+2*x],
[468738835200,x^4+6*x^3+5*x^2-12*x+5],
[470084542227,x^4+2*x^3+3*x^2-3*x],
[470084542227,x^4+x^3+x^2-6*x+3],
[470184984576,2*x^4-2*x],
[470184984576,2*x^4+4*x^3-2*x-1],
[471046942512,x^4+x^3+x+3],
[471817571328,x^4+16*x^3+61*x^2-24*x+2],
[471817571328,x^4+35*x^2+306],
[472364286336,2*x^4+13*x^3+6*x^2+x],
[472364286336,2*x^4+16*x^3+15*x^2-67*x+41],
[472364286336,2*x^4+17*x^3+21*x^2-64*x+30],
[472364286336,2*x^4+28*x^3+27*x^2+9*x+1],
[472364286336,2*x^4+40*x^3+51*x^2-15*x+1],
[472364286336,2*x^4+4*x^3+3*x^2-x-1],
[472364286336,2*x^4+4*x^3-9*x^2+5*x-1],
[472364286336,2*x^4+516*x^3+675*x^2+295*x+43],
[472781743083,x^4+2*x^3+6*x^2+5*x+3],
[473586206976,3*x^4+11*x^3-16*x^2+7*x-1],
[473586206976,3*x^4+14*x^3+13*x^2-2*x+16],
[473940048267,x^4+121*x^3+152*x^2+64*x+9],
[473940048267,x^4+4*x^3+2*x^2+x-1],
[473940048267,x^4+x^3-2*x^2+4*x-1],
[474165930375,5*x^4+2*x^3-x^2-x],
[474165930375,5*x^4+3*x^3-4*x^2+x],
[474548626944,2*x^4+2*x^3+x^2+5*x+4],
[477035790507,x^4+4*x^3+2*x^2+3*x],
[480530546523,x^4+x^3+4*x^2+3],
[481114245888,x^4+4*x^3+x^2-1],
[481114245888,x^4-x^2-4*x-1],
[482882881536,22*x^4+31*x^3+14*x^2+2*x],
[485796595392,4*x^4+7*x^3+9*x^2+5*x+2],
[486719708409,3*x^4+6*x^3+20*x^2+17*x+24],
[487215759375,5*x^4+8*x^3-6*x^2-7*x+4],
[487760486400,2*x^4+10*x^3-9*x^2-32*x+30],
[487760486400,2*x^4+16*x^3+27*x^2-20*x+3],
[487760486400,2*x^4+21*x^2+55],
[487760486400,2*x^4+x^2-2*x],
[487760486400,2*x^4+x^3+2*x],
[487950250203,x^4+13*x^3-17*x^2+7*x-1],
[487950250203,x^4+3*x^3-x^2+x+1],
[487950250203,x^4+x^3-x^2+3*x+1],
[488589849288,6*x^4+3*x^3-8*x^2-2*x+3],
[488589849288,6*x^4+7*x^3+5*x^2+x],
[488589849288,6*x^4+9*x^3-2*x^2-8*x-3],
[489424723416,2*x^4+3*x^3+7*x^2+x],
[490535789400,2*x^4+3*x^3-5*x^2-x],
[490535789400,2*x^4+x^3-8*x^2+4*x+1],
[491878189683,x^4+10*x^3+27*x^2+x],
[491878189683,x^4+18*x^3+9*x^2-11*x+2],
[491878189683,x^4+27*x^3+10*x^2+x],
[491878189683,x^4+2*x^3-x^2+x+2],
[491878189683,x^4+9*x^3+18*x^2-13*x+2],
[492204750336,2*x^4+14*x^3+15*x^2-31*x+10],
[492204750336,8*x^4+15*x^3-33*x^2+15*x-2],
[492862634928,x^4+7*x^3+7*x^2-18*x+8],
[494434440576,2*x^4+4*x^3-7*x^2-7*x+8],
[497757560832,14*x^4+2*x^3-19*x^2-12*x-2],
[499186389168,x^4+23*x^3+9*x^2+x],
[499186389168,x^4+5*x^3+2*x^2-22*x+14],
[499186389168,x^4+5*x^3+2*x^2-6*x+2],
[499186389168,x^4+5*x^3-x^2+2*x],
[499186389168,x^4+x^3+11*x^2+x],
[499186389168,x^4+x^3-x^2+3*x-2],
[499384656027,x^4+14*x^3+38*x^2-77*x+30],
[502096953744,3*x^4+3*x^3+2*x+2],
[502096953744,3*x^4+3*x^3+x+1],
[502096953744,3*x^4+53*x^3-54*x^2+18*x-2],
[502096953744,3*x^4+9*x^3-9*x^2+2*x],
[502096953744,3*x^4+x^3+18*x^2+12*x+2],
[502809616125,15*x^4+13*x^3-16*x^2-21*x-6],
[502809616125,15*x^4+18*x^3+7*x^2+x],
[502809616125,15*x^4+19*x^3+8*x^2+x],
[502809616125,15*x^4+46*x^3-113*x^2+73*x-15],
[503159205888,x^4+2*x^3+5*x^2+2*x+3],
[503159205888,x^4+2*x^3+x^2-4*x+2],
[503159205888,x^4+4*x^3+x^2-4*x],
[503159205888,x^4-7*x^2-2*x],
[505094280984,2*x^4+3*x^3-2*x^2-3*x-1],
[505658474496,2*x^4+4*x^3+2*x^2-1],
[506237942016,3*x^4+5*x^3-x^2+x],
[506237942016,3*x^4+x^3-6*x^2-2*x+4],
[506548480707,x^4+10*x^3+5*x^2-x],
[506548480707,x^4+2*x^3-x^2-3*x+3],
[506548480707,x^4+5*x^2-x+5],
[506548480707,x^4+5*x^3-10*x^2+x],
[507147769008,x^4+19*x^3+15*x^2+3*x],
[507147769008,x^4+37*x^3+21*x^2+3*x],
[507147769008,x^4+5*x^3+3*x^2-3*x],
[507147769008,x^4+9*x^3-9*x^2+x],
[507147769008,x^4+9*x^3+9*x^2-x],
[507147769008,x^4+x^3+3*x^2+x+4],
[507147769008,x^4+x^3-5*x^2-3*x],
[509748779043,x^4+4*x^3-9*x^2-x],
[509748779043,x^4+9*x^3-4*x^2-x],
[512557306947,9*x^4+6*x^3-6*x^2+x],
[512557306947,x^4+12*x^3+3*x^2+x],
[512557306947,x^4+2*x^3-3*x^2-7*x+7],
[512557306947,x^4+3*x^3+12*x^2+x],
[512557306947,x^4+3*x^3+3*x],
[515617344225,3*x^4+19*x^3+3*x^2-4*x-1],
[515617344225,3*x^4+2*x^3+3*x^2+x+1],
[515617344225,3*x^4+46*x^3+39*x^2+11*x+1],
[515617344225,3*x^4+4*x^3+9*x^2+5*x+5],
[515617344225,3*x^4+5*x^3-2*x^2-3*x+2],
[516986296875,x^4+18*x^3-6*x^2-3*x+1],
[516986296875,x^4+5*x^3-10*x+5],
[516986296875,x^4+6*x^3+6*x^2-9*x+1],
[516986296875,x^4+6*x^3-9*x+4],
[516986296875,x^4+9*x^3+6*x^2-6*x+1],
[517008479616,2*x^4+8*x^3+x^2+x],
[517579286616,2*x^4+x^3-2*x+1],
[520826666688,4*x^4+x^3+3*x^2+x],
[523304677656,2*x^4+3*x^3-x-1],
[523792501128,6*x^4+99*x^3-147*x^2+70*x-11],
[523878948864,8*x^4+13*x^3+4*x^2-x],
[524026866609,3*x^4+10*x^3-7*x^2+x],
[524026866609,3*x^4+156*x^3-25*x^2+x],
[524026866609,3*x^4+15*x^3+8*x^2+x],
[524026866609,3*x^4+5*x^3-2*x^2-x],
[524026866609,3*x^4+6*x^3-x^2-x],
[524026866609,3*x^4-7*x^2-x+3],
[524026866609,3*x^4+x^3-7*x^2+3],
[524453535000,2*x^4+13*x^3-11*x^2+1],
[524453535000,2*x^4+27*x^3+29*x^2+10*x+1],
[524453535000,2*x^4+x^3-5*x^2+5],
[524453535000,2*x^4+x^3+x^2+1],
[525697972992,x^4+6*x^3+2*x^2+2*x],
[527414586471,37*x^4+36*x^3+11*x^2+x],
[528484455936,8*x^4+11*x^3-2*x^2-4*x+1],
[528484455936,8*x^4+3*x^3-5*x^2+x],
[528958107648,x^4+12*x^3+9*x^2+2*x],
[528958107648,x^4+2*x^3-3*x^2-2*x-1],
[528958107648,x^4+2*x^3+3*x^2-2*x-1],
[528958107648,x^4+2*x^3+5*x^2+4*x+6],
[528958107648,x^4+2*x^3+6*x^2+4*x+2],
[528958107648,x^4+2*x^3-7*x^2-8*x-2],
[528958107648,x^4+2*x^3+x^2-6*x+3],
[528958107648,x^4-3*x^2-4*x],
[528958107648,x^4-5*x^2+4],
[528958107648,x^4+5*x^2+4],
[528958107648,x^4+6*x^3+6*x^2-8*x+6],
[529393968000,10*x^4+3*x^3-5*x^2-2*x],
[530794767744,18*x^4+23*x^3-20*x^2-39*x-14],
[530794767744,18*x^4+35*x^3-88*x^2+53*x-10],
[530794767744,2*x^4+2*x^3-4*x^2-3*x+3],
[530794767744,2*x^4+36*x^3-12*x^2+x],
[530794767744,2*x^4+3*x^3+2*x^2-6*x+2],
[530794767744,2*x^4+43*x^3+57*x^2+26*x+4],
[530794767744,2*x^4-4*x^2-3*x-1],
[530794767744,2*x^4+4*x^3-x+1],
[530794767744,2*x^4+5*x^3+9*x^2-14*x+4],
[530794767744,2*x^4+6*x^2-x],
[531441000000,12*x^4+5*x^3-23*x^2-23*x-6],
[532228320000,x^4+4*x^2-2*x+2],
[532228320000,x^4+6*x^3+2*x^2-2*x],
[532228320000,x^4+9*x^3-8*x^2+2*x],
[535508610048,x^4+11*x^3+10*x^2+2*x],
[535508610048,x^4+17*x^3+63*x^2-79*x+18],
[535508610048,x^4+3*x^2-4*x+2],
[535508610048,x^4+8*x^3-9*x^2+2*x],
[535701031056,3*x^4+5*x^3-3*x^2+x],
[536011392600,2*x^4+13*x^3+x^2-35*x+20],
[537152534208,x^4+5*x^3+3*x^2-6*x+2],
[538593034563,x^4+11*x^3-2*x^2+x],
[538593034563,x^4+15*x^3+7*x^2-2*x-1],
[538593034563,x^4+2*x^3+11*x^2-x],
[538593034563,x^4+5*x^3+5*x^2-6*x+1],
[538593034563,x^4+6*x^3+5*x^2-5*x+1],
[538593034563,x^4+x^3-x^2-2*x-3],
[539978068224,3*x^4+10*x^3-17*x^2+6*x],
[539978068224,3*x^4+2*x^3-5*x^2-2*x+2],
[539978068224,3*x^4+6*x^3+x^2+3],
[539978068224,3*x^4+x^2-6*x+3],
[539978068224,3*x^4+x^3-4*x^2-2*x],
[539978068224,3*x^4+x^3-5*x^2+x],
[540241682643,x^4+13*x^3+37*x^2-34*x+7],
